,folder,pic1,pic2,det,desc,matches,inliers,score,det time,desc time,hmg time,saved as
4679,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img4.png""", SIFT, BRIEF,5379.0,12.0,6.62390900868,1.06265,0.171135,2.92844, out/ubc/img1_img4_det_SIFT_desc_BRIEF.png
4680,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img4.png""", SIFT, SIFT,6046.0,1952.0,99.9980447051,1.06425,2.23023,10.279, out/ubc/img1_img4_det_SIFT_desc_SIFT.png
4681,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img4.png""", SIFT, SURF,6046.0,13.0,2.0634097212,1.10348,1.3046,9.98161, out/ubc/img1_img4_det_SIFT_desc_SURF.png
4682,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img4.png""", SIFT, ORB,5310.0,10.0,3.38263818764,0.981119,0.160456,2.85909, out/ubc/img1_img4_det_SIFT_desc_ORB.png
4683,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img4.png""", SURF, BRIEF,5918.0,10.0,9.25557484536,1.51332,0.161587,2.6976, out/ubc/img1_img4_det_SURF_desc_BRIEF.png
4684,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img4.png""", SURF, SIFT,6236.0,2457.0,99.984776066,1.6049,23.1884,7.7947, out/ubc/img1_img4_det_SURF_desc_SIFT.png
4685,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img4.png""", SURF, SURF,6236.0,2243.0,99.9953785479,1.49537,4.91899,7.64476, out/ubc/img1_img4_det_SURF_desc_SURF.png
4686,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img4.png""", SURF, ORB,5854.0,8.0,5.52628520674,1.5205,0.165459,2.65598, out/ubc/img1_img4_det_SURF_desc_ORB.png
4687,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img4.png""", FAST, BRIEF,2654.0,9.0,2.96569411912,0.007672,0.073396,0.576457, out/ubc/img1_img4_det_FAST_desc_BRIEF.png
4688,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img4.png""", FAST, SIFT,2985.0,1704.0,99.9885120053,0.007808,1.41835,1.44893, out/ubc/img1_img4_det_FAST_desc_SIFT.png
4689,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img4.png""", FAST, SURF,2985.0,412.0,99.9990490174,0.006976,0.585083,1.55282, out/ubc/img1_img4_det_FAST_desc_SURF.png
4690,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img4.png""", FAST, ORB,2620.0,10.0,2.94118598982,0.007406,0.057301,0.551464, out/ubc/img1_img4_det_FAST_desc_ORB.png
4691,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img4.png""", MSER, BRIEF,1107.0,70.0,0.941502471417,1.06708,0.027071,0.218015, out/ubc/img1_img4_det_MSER_desc_BRIEF.png
4692,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img4.png""", MSER, SIFT,1342.0,1056.0,99.9946749939,0.99597,11.7873,0.311646, out/ubc/img1_img4_det_MSER_desc_SIFT.png
4693,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img4.png""", MSER, SURF,1342.0,731.0,99.9961720117,1.05807,1.16862,0.330964, out/ubc/img1_img4_det_MSER_desc_SURF.png
4694,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img4.png""", MSER, ORB,1093.0,61.0,0.956511608828,0.999415,0.02782,0.201127, out/ubc/img1_img4_det_MSER_desc_ORB.png
4695,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img4.png""", ORB, BRIEF,9790.0,7857.0,99.9997465381,0.133451,0.291805,7.42463, out/ubc/img1_img4_det_ORB_desc_BRIEF.png
4696,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img4.png""", ORB, SIFT,9790.0,6038.0,99.9989401172,0.132118,28.3172,21.3337, out/ubc/img1_img4_det_ORB_desc_SIFT.png
4697,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img4.png""", ORB, SURF,9790.0,6505.0,99.9941777557,0.13182,21.7875,21.8859, out/ubc/img1_img4_det_ORB_desc_SURF.png
4698,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img4.png""", ORB, ORB,9790.0,17.0,1.81739136984,0.134281,0.259832,7.9379, out/ubc/img1_img4_det_ORB_desc_ORB.png
4699,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", Harris, BRIEF,752.0,9.0,0.998070883661,0.05583,0.023255,0.167407, out/ubc/img1_img5_det_Harris_desc_BRIEF.png
4700,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", Harris, SIFT,855.0,205.0,99.9000978876,0.050189,6.49688,0.232629, out/ubc/img1_img5_det_Harris_desc_SIFT.png
4701,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", Harris, SURF,855.0,123.0,99.9902244488,0.05349,0.577914,0.264793, out/ubc/img1_img5_det_Harris_desc_SURF.png
4702,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", Harris, ORB,741.0,10.0,0.928342475112,0.052139,0.024937,0.168791, out/ubc/img1_img5_det_Harris_desc_ORB.png
4703,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", GFTT, BRIEF,1820.0,9.0,1.88969653798,0.063906,0.056635,0.393652, out/ubc/img1_img5_det_GFTT_desc_BRIEF.png
4704,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", GFTT, SIFT,2074.0,384.0,99.6971896326,0.062249,16.2443,0.95041, out/ubc/img1_img5_det_GFTT_desc_SIFT.png
4705,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", GFTT, SURF,2074.0,146.0,98.8984839841,0.063424,1.40772,0.976954, out/ubc/img1_img5_det_GFTT_desc_SURF.png
4706,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", GFTT, ORB,1795.0,11.0,3.12052582022,0.059925,0.045611,0.374214, out/ubc/img1_img5_det_GFTT_desc_ORB.png
4707,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", SIFT, BRIEF,5379.0,10.0,1.61986952959,1.03691,0.157996,2.29324, out/ubc/img1_img5_det_SIFT_desc_BRIEF.png
4708,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", SIFT, SIFT,6046.0,903.0,99.996640984,1.05014,2.01775,7.36904, out/ubc/img1_img5_det_SIFT_desc_SIFT.png
4709,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", SIFT, SURF,6046.0,21.0,0.976615698811,0.988822,1.11262,7.51401, out/ubc/img1_img5_det_SIFT_desc_SURF.png
4710,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", SIFT, ORB,5310.0,12.0,4.65423909217,1.01267,0.157918,2.20316, out/ubc/img1_img5_det_SIFT_desc_ORB.png
4711,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", SURF, BRIEF,5918.0,11.0,3.85598926015,1.50605,0.170815,2.38172, out/ubc/img1_img5_det_SURF_desc_BRIEF.png
4712,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", SURF, SIFT,6236.0,1825.0,99.9975632487,1.4538,21.3771,6.99216, out/ubc/img1_img5_det_SURF_desc_SIFT.png
4713,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", SURF, SURF,6236.0,1014.0,99.9489217148,1.44701,4.93841,7.05566, out/ubc/img1_img5_det_SURF_desc_SURF.png
4714,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", SURF, ORB,5854.0,11.0,7.63654157082,1.43982,0.144123,2.27609, out/ubc/img1_img5_det_SURF_desc_ORB.png
4715,out/ubc/," ""data/graffiti/ubc/img1.png"""," ""data/graffiti/ubc/img5.png""", FAST, BRIEF,2654.0,14.0,2.88988617204,0.006993,0.062166,0.501462, out/ubc/img1_img5_det_FAST_desc_BRIEF.png
